scene,aoi_slug,pair_id,tile_idx,r2_mean,land_cover,land_cover_group,emit_b32_path,s2_path
lat28.6_lon77.2_20250531_T43RGM_t159,aoi_lat28.6_lon77.2,20250531T055942_T43RGM_20250602,159,0.7973611578345299,urban/cropland,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat28.6_lon77.2/20250531T055942_T43RGM_20250602/tiles/20250531T055942_T43RGM_20250602_tile159_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat28.6_lon77.2/20250531T055942_T43RGM_20250602/tiles/20250531T055942_T43RGM_20250602_tile159_s2.tif
lat51.5_lon-0.1_20230613_T30UXC_t124,aoi_lat51.5_lon-0.1,20230613T110126_T30UXC_20230610,124,0.8404336664825678,urban/temperate,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat51.5_lon-0.1/20230613T110126_T30UXC_20230610/tiles/20230613T110126_T30UXC_20230610_tile124_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat51.5_lon-0.1/20230613T110126_T30UXC_20230610/tiles/20230613T110126_T30UXC_20230610_tile124_s2.tif
lat40.0_lon116.5_20250403_T50TMK_t262,aoi_lat40.0_lon116.5,20250403T032724_T50TMK_20250406,262,0.812697384506464,urban/cropland,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat40.0_lon116.5/20250403T032724_T50TMK_20250406/tiles/20250403T032724_T50TMK_20250406_tile262_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat40.0_lon116.5/20250403T032724_T50TMK_20250406/tiles/20250403T032724_T50TMK_20250406_tile262_s2.tif
lat19.4_lon-99.1_20260221_T14QMG_t039,aoi_lat19.4_lon-99.1,20260221T172900_T14QMG_20260219,39,0.898901242762804,urban/mountain,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat19.4_lon-99.1/20260221T172900_T14QMG_20260219/tiles/20260221T172900_T14QMG_20260219_tile039_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat19.4_lon-99.1/20260221T172900_T14QMG_20260219/tiles/20260221T172900_T14QMG_20260219_tile039_s2.tif
lat30.05_lon31.25_20230626_T36RUU_t081,aoi_lat30.05_lon31.25,20230626T084016_T36RUU_20230627,81,0.9289063811302184,urban/arid,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat30.05_lon31.25/20230626T084016_T36RUU_20230627/tiles/20230626T084016_T36RUU_20230627_tile081_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat30.05_lon31.25/20230626T084016_T36RUU_20230627/tiles/20230626T084016_T36RUU_20230627_tile081_s2.tif
lat40.0_lon116.5_20250403_T50TMK_t246,aoi_lat40.0_lon116.5,20250403T032724_T50TMK_20250406,246,0.8518380746245384,urban/cropland,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat40.0_lon116.5/20250403T032724_T50TMK_20250406/tiles/20250403T032724_T50TMK_20250406_tile246_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat40.0_lon116.5/20250403T032724_T50TMK_20250406/tiles/20250403T032724_T50TMK_20250406_tile246_s2.tif
lat30.05_lon31.25_20230626_T36RUU_t101,aoi_lat30.05_lon31.25,20230626T084016_T36RUU_20230627,101,0.9511328488588332,urban/arid,urban,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat30.05_lon31.25/20230626T084016_T36RUU_20230627/tiles/20230626T084016_T36RUU_20230627_tile101_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat30.05_lon31.25/20230626T084016_T36RUU_20230627/tiles/20230626T084016_T36RUU_20230627_tile101_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t033,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,33,0.8734345156699419,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile033_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile033_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t114,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,114,0.9528072997927666,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile114_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile114_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t054,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,54,0.9676390551030636,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile054_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile054_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t091,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,91,0.9449699055403472,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile091_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile091_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t070,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,70,0.9587593413889408,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile070_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile070_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t058,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,58,0.9735920894891024,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile058_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile058_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t053,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,53,0.9833386484533548,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile053_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile053_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t089,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,89,0.9661009330302476,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile089_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile089_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t066,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,66,0.945021379739046,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile066_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile066_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t086,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,86,0.9627101942896844,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile086_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile086_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t052,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,52,0.9709380008280276,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile052_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile052_s2.tif
lat13.0_lon14.0_20231029_T33PUQ_t126,aoi_lat13.0_lon14.0,20231029T092648_T33PUQ_20231028,126,0.9541863426566124,lake/semi-arid,water,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile126_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat13.0_lon14.0/20231029T092648_T33PUQ_20231028/tiles/20231029T092648_T33PUQ_20231028_tile126_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t099,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,99,0.9784906953573228,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile099_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile099_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t025,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,25,0.973907047882676,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile025_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile025_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t183,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,183,0.9596731886267662,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile183_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile183_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t138,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,138,0.9522423222661018,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile138_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile138_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t130,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,130,0.9414943791925908,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile130_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile130_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t150,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,150,0.9559087976813316,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile150_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile150_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t072,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,72,0.9629871733486652,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile072_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile072_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t221,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,221,0.9649619162082672,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile221_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile221_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t184,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,184,0.961500521749258,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile184_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile184_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t113,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,113,0.7888848856091499,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile113_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile113_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t027,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,27,0.9492855798453091,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile027_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile027_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t152,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,152,0.9371781665831804,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile152_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile152_s2.tif
lat31.0_lon47.0_20240403_T38RPV_t166,aoi_lat31.0_lon47.0,20240403T074304_T38RPV_20240404,166,0.90991841442883,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat31.0_lon47.0/20240403T074304_T38RPV_20240404/tiles/20240403T074304_T38RPV_20240404_tile166_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat31.0_lon47.0/20240403T074304_T38RPV_20240404/tiles/20240403T074304_T38RPV_20240404_tile166_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t239,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,239,0.9495815746486188,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile239_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile239_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t133,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,133,0.960127469152212,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile133_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile133_s2.tif
lat7.5_lon30.5_20241128_T35NRJ_t086,aoi_lat7.5_lon30.5,20241128T084013_T35NRJ_20241130,86,0.9764495324343444,wetland,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile086_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat7.5_lon30.5/20241128T084013_T35NRJ_20241130/tiles/20241128T084013_T35NRJ_20241130_tile086_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t219,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,219,0.9658564161509277,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile219_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile219_s2.tif
lat37.0_lon-6.3_20240821_T29SQB_t195,aoi_lat37.0_lon-6.3,20240821T112255_T29SQB_20240823,195,0.9398924000561236,wetland/coastal,wetland,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile195_emit_b32.tif,/Users/incredet/Library/CloudStorage/GoogleDrive-voitsitska.pn@ucu.edu.ua/Shared drives/HyperResData/EMIT_S-2_Matches/2026-04-02/aoi_lat37.0_lon-6.3/20240821T112255_T29SQB_20240823/tiles/20240821T112255_T29SQB_20240823_tile195_s2.tif
